"severity","condition","cvss2_score","external_references","updated","published","Name","Architecture","cvss3_score","Version","detection_time","cve","Title"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34707"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34707""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34707","CVE-2022-34707 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34706"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34706""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34706","CVE-2022-34706 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34705"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34705""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34705","CVE-2022-34705 affects Windows Server 2022"
"Medium","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34704"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34704""]","2023-05-31","2022-08-09","Windows Server 2022","x64",4.7,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34704","CVE-2022-34704 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34703"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34703""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34703","CVE-2022-34703 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34702"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34702""]","2023-05-31","2022-08-09","Windows Server 2022","x64",8.1,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34702","CVE-2022-34702 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34701"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34701""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34701","CVE-2022-34701 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34699"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34699""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34699","CVE-2022-34699 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34696"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34696""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34696","CVE-2022-34696 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34691"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34691""]","2023-05-31","2022-08-09","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34691","CVE-2022-34691 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34690"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34690""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.1,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34690","CVE-2022-34690 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-34689"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34689""]","2022-10-12","2022-10-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34689","CVE-2022-34689 affects Windows Server 2022"
"Medium","KB5016627 patch is not installed",0,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34303""]","2022-09-01","2022-08-26","Windows Server 2022","x64",6.7,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34303","CVE-2022-34303 affects Windows Server 2022"
"Medium","KB5016627 patch is not installed",0,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34302""]","2022-09-01","2022-08-26","Windows Server 2022","x64",6.7,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34302","CVE-2022-34302 affects Windows Server 2022"
"Medium","KB5016627 patch is not installed",0,"[""https://edk2-docs.gitbook.io/understanding-the-uefi-secure-boot-chain/secure_boot_chain_in_uefi/uefi_secure_boot"",""https://www.kb.cert.org/vuls/id/309662"",""https://nvd.nist.gov/vuln/detail/CVE-2022-34301""]","2022-09-01","2022-08-26","Windows Server 2022","x64",6.7,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-34301","CVE-2022-34301 affects Windows Server 2022"
"High","KB5017316 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33679"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33679""]","2023-04-11","2022-09-13","Windows Server 2022","x64",8.1,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-33679","CVE-2022-33679 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33670"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33670""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:36+00:00","CVE-2022-33670","CVE-2022-33670 affects Windows Server 2022"
"High","KB5017316 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-33647"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33647""]","2023-04-11","2022-09-13","Windows Server 2022","x64",8.1,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-33647","CVE-2022-33647 affects Windows Server 2022"
"High","KB5018421 patch is not installed",0,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33645"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33645""]","2023-08-08","2022-10-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-33645","CVE-2022-33645 affects Windows Server 2022"
"High","KB5018421 patch is not installed",0,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33635"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33635""]","2022-10-12","2022-10-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-33635","CVE-2022-33635 affects Windows Server 2022"
"High","KB5018421 patch is not installed",0,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-33634"",""https://nvd.nist.gov/vuln/detail/CVE-2022-33634""]","2022-10-13","2022-10-11","Windows Server 2022","x64",8.1,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-33634","CVE-2022-33634 affects Windows Server 2022"
"High","KB5015827 patch is not installed",3.6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30226"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30226""]","2023-08-08","2022-07-12","Windows Server 2022","x64",7.1,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30226","CVE-2022-30226 affects Windows Server 2022"
"High","KB5015827 patch is not installed",3.6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30225"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30225""]","2023-08-08","2022-07-12","Windows Server 2022","x64",7.1,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30225","CVE-2022-30225 affects Windows Server 2022"
"High","KB5015827 patch is not installed",6.9,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30224"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30224""]","2023-08-08","2022-07-12","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30224","CVE-2022-30224 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",2.7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30223"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30223""]","2023-08-08","2022-07-12","Windows Server 2022","x64",5.7,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30223","CVE-2022-30223 affects Windows Server 2022"
"High","KB5015827 patch is not installed",4.6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30222"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30222""]","2023-05-17","2022-07-12","Windows Server 2022","x64",8.4,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30222","CVE-2022-30222 affects Windows Server 2022"
"High","KB5015827 patch is not installed",5.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30221"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30221""]","2023-05-17","2022-07-12","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30221","CVE-2022-30221 affects Windows Server 2022"
"High","KB5015827 patch is not installed",7.2,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30220"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30220""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30220","CVE-2022-30220 affects Windows Server 2022"
"High","KB5015827 patch is not installed",6.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30216"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30216""]","2023-05-17","2022-07-12","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30216","CVE-2022-30216 affects Windows Server 2022"
"High","KB5015827 patch is not installed",8.5,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30215"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30215""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30215","CVE-2022-30215 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30214"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30214""]","2023-05-17","2022-07-12","Windows Server 2022","x64",6.6,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30214","CVE-2022-30214 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",2.1,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30213"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30213""]","2023-05-17","2022-07-12","Windows Server 2022","x64",5.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30213","CVE-2022-30213 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",4.7,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30212"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30212""]","2023-05-17","2022-07-12","Windows Server 2022","x64",4.7,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30212","CVE-2022-30212 affects Windows Server 2022"
"High","KB5015827 patch is not installed",6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30211"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30211""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30211","CVE-2022-30211 affects Windows Server 2022"
"High","KB5015827 patch is not installed",5.8,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30209"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30209""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.4,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30209","CVE-2022-30209 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",4,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30208"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30208""]","2023-05-17","2022-07-12","Windows Server 2022","x64",6.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30208","CVE-2022-30208 affects Windows Server 2022"
"High","KB5015827 patch is not installed",7.2,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30206"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30206""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30206","CVE-2022-30206 affects Windows Server 2022"
"Medium","KB5015827 patch is not installed",6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30205"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30205""]","2023-05-17","2022-07-12","Windows Server 2022","x64",6.6,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30205","CVE-2022-30205 affects Windows Server 2022"
"High","KB5015827 patch is not installed",4.6,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30203"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30203""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7.4,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30203","CVE-2022-30203 affects Windows Server 2022"
"High","KB5015827 patch is not installed",6.9,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30202"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30202""]","2023-05-17","2022-07-12","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30202","CVE-2022-30202 affects Windows Server 2022"
"High","KB5017316 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30200"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30200""]","2023-04-11","2022-09-13","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30200","CVE-2022-30200 affects Windows Server 2022"
"High","KB5018421 patch is not installed",0,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30198"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30198""]","2022-10-13","2022-10-11","Windows Server 2022","x64",8.1,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30198","CVE-2022-30198 affects Windows Server 2022"
"Medium","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30197"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30197""]","2023-05-31","2022-08-09","Windows Server 2022","x64",5.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30197","CVE-2022-30197 affects Windows Server 2022"
"High","KB5017316 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30196"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30196""]","2023-04-11","2022-09-13","Windows Server 2022","x64",8.2,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30196","CVE-2022-30196 affects Windows Server 2022"
"High","KB5016627 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30194"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30194""]","2023-05-31","2022-08-09","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30194","CVE-2022-30194 affects Windows Server 2022"
"High","KB5014678 patch is not installed",9.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30190"",""http://packetstormsecurity.com/files/167438/Microsoft-Office-Word-MSDTJS-Code-Execution.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30190""]","2023-08-08","2022-06-01","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30190","CVE-2022-30190 affects Windows Server 2022"
"High","KB5017316 patch is not installed",0,"[""https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-30170"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30170""]","2023-04-11","2022-09-13","Windows Server 2022","x64",7.3,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30170","CVE-2022-30170 affects Windows Server 2022"
"High","KB5014678 patch is not installed",4.6,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30166"",""http://packetstormsecurity.com/files/167754/Windows-LSA-Service-LsapGetClientInfo-Impersonation-Level-Check-Privilege-Escalation.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30166""]","2022-10-27","2022-06-15","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30166","CVE-2022-30166 affects Windows Server 2022"
"High","KB5014678 patch is not installed",6.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30165"",""http://packetstormsecurity.com/files/167711/Windows-Kerberos-Redirected-Logon-Buffer-Privilege-Escalation.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30165""]","2022-10-05","2022-06-15","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30165","CVE-2022-30165 affects Windows Server 2022"
"High","KB5014678 patch is not installed",4.6,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30164"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30164""]","2023-08-08","2022-06-15","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30164","CVE-2022-30164 affects Windows Server 2022"
"High","KB5014678 patch is not installed",6,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30163"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30163""]","2022-06-27","2022-06-15","Windows Server 2022","x64",8.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30163","CVE-2022-30163 affects Windows Server 2022"
"Medium","KB5014678 patch is not installed",2.1,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30162"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30162""]","2022-06-25","2022-06-15","Windows Server 2022","x64",5.5,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30162","CVE-2022-30162 affects Windows Server 2022"
"High","KB5014678 patch is not installed",6.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30161"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30161""]","2022-06-27","2022-06-15","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30161","CVE-2022-30161 affects Windows Server 2022"
"High","KB5014678 patch is not installed",4.6,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-30160"",""https://nvd.nist.gov/vuln/detail/CVE-2022-30160""]","2022-06-25","2022-06-15","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:37+00:00","CVE-2022-30160","CVE-2022-30160 affects Windows Server 2022"
